#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-06-03 04:08:22
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken 
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /online - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 309 265
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin_admin.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 318 265
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/editor/upload.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 326 328
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /Database - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 343
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /left.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 281
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /index.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 314 296
2013-06-03 04:08:43 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /index.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 314 312
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /flash/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 309 343
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/login.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 318 343
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /uploadfiles - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 314 375
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /database/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 312 390
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /bbs/login.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 316 406
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin_user.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 317 421
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/default.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 320 390
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 312 343
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin_index.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 318 312
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /web.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 343
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /qq - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 305 375
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /138f.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 359
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /index1.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 313 406
2013-06-03 04:08:44 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /conn.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 421
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /en/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 306 421
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /%E6%96%B0%E5%BB%BA%20%E6%96%87%E6%9C%AC%E6%96%87%E6%A1%A3.txt - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 322 421
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /manage/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 406
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /uploadfiles/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 315 390
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /bbs/admin_login.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 322 421
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin_uploadfile.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 323 437
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /upload_Dialog.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 320 437
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/adminlogin.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 323 421
